url,original code,alternative code,original time,new time,api,alternative api
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'build_year']","train.loc[bad_index, 'build_year']",0.000758256,0.000242727,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"test.ix[bad_index, 'build_year']","test.loc[bad_index, 'build_year']",0.000713865,0.00025652,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.000477214,0.000209282,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.000325003,0.000195667,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.000293187,0.000252317,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.000294643,0.000246476,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, ['max_floor', 'floor']]","train.loc[bad_index, ['max_floor', 'floor']]",0.0006288309999999999,0.000609466,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",0.00041066400000000004,0.000206875,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",0.000724145,0.000228984,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",0.000711925,0.000212891,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",0.000741028,0.000247769,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",0.0007309,0.000234055,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",0.000281695,0.000251939,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/aharless/latest-iteration-in-this-silly-game,"train.ix[bad_index, 'state']","train.loc[bad_index, 'state']",0.000346855,0.000201902,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/alabsinatheer/mercedes-benz-first-model-stacking-1,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",0.018912891,0.017268352,np.hstack,np.concatenate
https://www.kaggle.com/albytho/pubg-prediction-ann-implementation,"df_train.loc[:, (['winPlacePerc'])]","df_train.ix[:, (['winPlacePerc'])]",0.02011413,0.019728895,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/albytho/pubg-prediction-ann-implementation,"df_test.loc[:, :]","df_test.ix[:, :]",1.4800000000000002e-05,1.1900000000000001e-05,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/alexai/competition1,combined.ix[train_rows + 1:],combined.iloc[train_rows + 1:],0.000105249,9.08e-05,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexai/competition2,combined.ix[train_rows + 1:],combined.iloc[train_rows + 1:],0.000104356,8.9e-05,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexai/competition3,combined.ix[train_rows + 1:],combined.iloc[train_rows + 1:],0.00011258799999999999,0.000111324,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexai/competition4,combined.ix[train_rows + 1:],combined.iloc[train_rows + 1:],0.00010469799999999999,8.87e-05,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexai/competition5,combined.ix[train_rows + 1:],combined.iloc[train_rows + 1:],0.00011665200000000001,9.87e-05,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexxanderlarko/extratreesclassifier,train.ix[train_sample],train.loc[train_sample],0.12644559,0.126365014,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/alexxanderlarko/extratreesclassifier,"train.ix[:, 0:299]","train.iloc[:, 0:299]",0.055335800000000004,0.055273773,pd.DataFrame.ix,pd.DataFrame.iloc
https://www.kaggle.com/alexxanderlarko/xgb-offset0501,np.ones(num_classes),np.empty(num_classes); r2.fill(1),5.19e-06,2.39e-06,np.ones,np.empty
https://www.kaggle.com/alipala/ml-regressors-20-features,"test.loc[:, (test.columns != c)]","test.ix[:, (test.columns != c)]",0.000437296,0.000416313,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/amazone/lightgbm-regressor,df['pickup_datetime'].apply(lambda x: int(x.split(' ')[0].split('-')[2])),df['pickup_datetime'].map(lambda x: int(x.split(' ')[0].split('-')[2])),1.22438407,1.201874174,pd.Series.apply,pd.Series.map
https://www.kaggle.com/amielsy/second-script,"train.loc[:, 'MSSubClass':'SaleCondition']","train.ix[:, 'MSSubClass':'SaleCondition']",0.000725932,0.0007253860000000001,pd.DataFrame.loc,pd.DataFrame.ix
https://www.kaggle.com/andrewlin1006/cs145-v1,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",0.034193007000000004,0.032524574,np.hstack,np.concatenate
https://www.kaggle.com/andrewlin1006/cs145-v1,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",0.03570841,0.034288946,np.hstack,np.concatenate
https://www.kaggle.com/andywan/data-import,np.ones(len(age_col['Age'])),np.empty(len(age_col['Age'])); r2.fill(1),1.1400000000000001e-05,9.24e-06,np.ones,np.empty
https://www.kaggle.com/anilcs/et-classifier,df[columnName].map(lambda y: 1 if y == x else 0),"np.where( df[columnName] == x , 1 ,0)",0.09617786199999999,0.013530826999999999,pd.Series.map,np.where
https://www.kaggle.com/anirban00727/titanic-survival-chances-prediction,combined.FamilySize.map(lambda s: 1 if s == 1 else 0),"np.where( combined.FamilySize == 1 , 1 ,0)",0.001609768,0.000529677,pd.Series.map,np.where
https://www.kaggle.com/anirban00727/titanic-survival-chances-prediction,combined.FamilySize.map(lambda s: 1 if s > 4 else 0),"np.where( combined.FamilySize > 4 , 1 ,0)",0.001359323,0.000505955,pd.Series.map,np.where
https://www.kaggle.com/antoinekrajnc/house-prices-multiple-linear-regression,"np.ones((1460, 1))","np.empty((1460, 1)); r2.fill(1)",2.02e-06,9.67e-07,np.ones,np.empty
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",0.0006573530000000001,0.000193749,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[equal_index, 'life_sq']","test.loc[equal_index, 'life_sq']",0.000302698,0.000268489,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",0.00048637400000000003,0.000228638,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",0.000869714,0.00025119,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",0.000701235,0.000227976,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",0.00061515,0.000211295,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[kitch_is_build_year, 'kitch_sq']","train.loc[kitch_is_build_year, 'kitch_sq']",0.00031277599999999996,0.00028042299999999997,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[kitch_is_build_year, 'build_year']","train.loc[kitch_is_build_year, 'build_year']",0.000281478,0.000253852,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",0.001021885,0.000209562,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",0.0006029469999999999,0.00020345200000000002,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",0.000893783,0.000400597,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",0.000757886,0.00027739400000000003,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",0.000413312,0.00019796900000000001,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",0.000345537,0.00020401299999999999,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, ['life_sq', 'full_sq']]","train.loc[bad_index, ['life_sq', 'full_sq']]",0.000658712,0.000601573,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, ['life_sq', 'full_sq']]","test.loc[bad_index, ['life_sq', 'full_sq']]",0.000581563,0.0005802019999999999,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'build_year']","train.loc[bad_index, 'build_year']",0.000745613,0.000245273,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'build_year']","test.loc[bad_index, 'build_year']",0.000711602,0.000220032,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.00048808099999999996,0.000198919,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.000315608,0.00018956900000000003,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.000286499,0.00024536400000000003,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.000320539,0.00027919,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, ['max_floor', 'floor']]","train.loc[bad_index, ['max_floor', 'floor']]",0.000621377,0.000605932,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",0.000399029,0.000199252,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",0.000833775,0.00022888299999999998,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",0.000750727,0.000252435,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",0.0007061839999999999,0.00022618400000000002,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",0.000288944,0.00026373,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/anuragupadhyaya/silly-silly-data,"train.ix[bad_index, 'state']","train.loc[bad_index, 'state']",0.000413059,0.000227278,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/arthurlpgc/first-tests,train.dot(Theta),"np.tensordot(train,Theta,axes=1)",0.00027754099999999996,0.000210035,np.ndarray.dot,np.tensordot
https://www.kaggle.com/arthurlpgc/first-tests,(anstrain - Pred).transpose().dot(train),"np.tensordot((anstrain - Pred).transpose(),train,axes=1)",0.000430955,0.00040360300000000005,np.ndarray.dot,np.tensordot
https://www.kaggle.com/arthurlpgc/first-tests,train.dot(Theta),"np.tensordot(train,Theta,axes=1)",0.000316585,0.00024066599999999998,np.ndarray.dot,np.tensordot
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"df.ix[:, 'Sex':]","df.loc[:, 'Sex':]",0.00076194,0.000755375,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"df1.ix[:, ('PassengerId')]","df1.loc[:, ('PassengerId')]",3.3299999999999996e-05,2.56e-05,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([X, bias])","np.append(X, bias, axis=1)",2.14e-05,2.0600000000000003e-05,np.hstack,np.append
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([X_test, bias1])","np.append(X_test, bias1, axis=1)",7.3e-06,6.65e-06,np.hstack,np.append
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([Submit, Yhat])","np.append(Submit, Yhat, axis=1)",7.85e-06,5.59e-06,np.hstack,np.append
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([X, bias])","np.concatenate([X, bias], axis=1)",1.51e-05,1.13e-05,np.hstack,np.concatenate
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([X_test, bias1])","np.concatenate([X_test, bias1], axis=1)",6.09e-06,3.45e-06,np.hstack,np.concatenate
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.hstack([Submit, Yhat])","np.concatenate([Submit, Yhat], axis=1)",4.56e-06,2.3e-06,np.hstack,np.concatenate
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.ones((100, 1))","np.empty((100, 1)); r2.fill(1)",1.45e-06,5.61e-07,np.ones,np.empty
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.vstack([X_train, X_class1])","np.concatenate([X_train, X_class1], axis=0)",1.4800000000000002e-05,1.1599999999999999e-05,np.vstack,np.concatenate
https://www.kaggle.com/azeembootwala/titanic-logistic-regression,"np.vstack([Y_train, Y_class1])","np.concatenate([Y_train, Y_class1], axis=0)",4.41e-06,2.27e-06,np.vstack,np.concatenate
https://www.kaggle.com/azuralrainbow/summer,np.sum(probs ** 2),"np.einsum('i->',probs ** 2)",4.44e-06,3.33e-06,np.sum,np.einsum
https://www.kaggle.com/azuralrainbow/summer,np.sum(probs ** 2),(probs ** 2).sum(),4.18e-06,3.67e-06,np.sum,np.ndarray.sum
https://www.kaggle.com/balajibi/facebook-solution-bi-1,np.vstack(preds_list),"np.concatenate(preds_list, axis=0)",0.166612557,0.159553058,np.vstack,np.concatenate
https://www.kaggle.com/batzner/small-dataset-generator,np.where(gift_pref[child_id] == gift_id),np.nonzero(gift_pref[child_id] == gift_id),2.63e-06,2.55e-06,np.where,np.nonzero
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",0.000655462,0.000205818,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[equal_index, 'full_sq']","test.loc[equal_index, 'full_sq']",0.000287081,0.000251092,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[equal_index, 'life_sq']","test.loc[equal_index, 'life_sq']",0.000294997,0.00025141299999999997,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",0.00045157300000000004,0.000206725,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",0.00074268,0.000240794,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",0.0007182139999999999,0.000217128,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",0.00059386,0.00020898900000000003,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",0.000396297,0.00020705900000000002,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[kitch_is_build_year, 'kitch_sq']","train.loc[kitch_is_build_year, 'kitch_sq']",0.000338313,0.000286965,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[kitch_is_build_year, 'build_year']","train.loc[kitch_is_build_year, 'build_year']",0.000296828,0.000262751,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",0.001018161,0.00020784900000000002,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",0.000779834,0.000226233,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",0.000983546,0.000416439,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",0.00081398,0.000466055,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",0.000852676,0.00020547099999999998,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",0.00032943400000000003,0.00019852799999999998,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, ['life_sq', 'full_sq']]","test.loc[bad_index, ['life_sq', 'full_sq']]",0.000630392,0.000619517,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'build_year']","train.loc[bad_index, 'build_year']",0.0007498089999999999,0.00024513599999999997,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'build_year']","test.loc[bad_index, 'build_year']",0.0008384989999999999,0.000239176,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.000578007,0.00021145799999999998,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.00035729699999999996,0.000246119,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",0.00033304,0.000254993,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",0.000311397,0.000279928,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",0.000405055,0.000206275,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",0.000727368,0.000236472,pd.DataFrame.ix,pd.DataFrame.loc
https://www.kaggle.com/bhavesh09/removing-all-bad-values,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",0.0007443360000000001,0.000222571,pd.DataFrame.ix,pd.DataFrame.loc
