2,facebook-v-predicting-check-ins,D://crw_data//pd.concat\source1142\code\np.arange_replace1.py,"np.arange(x_step, size + x_step, x_step)","np.array(range(x_step, size + x_step, x_step))",np.arange,np.array
2,facebook-v-predicting-check-ins,D://crw_data//pd.concat\source1142\code\np.arange_replace2.py,"np.arange(0, size, y_step)","np.array(range(0, size, y_step))",np.arange,np.array
2,facebook-v-predicting-check-ins,D://crw_data//pd.concat\source1142\code\np.arange_replace3.py,"np.arange(y_step, size + y_step, y_step)","np.array(range(y_step, size + y_step, y_step))",np.arange,np.array
2,digit-recognizer,D://crw_data//np.append\source23\code\np.array_fromiter_replace0.py,"np.array(data, dtype='uint8')","np.fromiter(data, dtype='uint8')",np.array,np.fromiter
2,ghouls-goblins-and-ghosts-boo,D://crw_data//np.argmax\source76\code\np.array_fromiter_replace0.py,"np.array(X_train, dtype=np.float32)","np.fromiter(X_train, dtype=np.float32)",np.array,np.fromiter
2,bnp-paribas-cardif-claims-management,D://crw_data//np.array\source331\code\np.array_fromiter_replace0.py,"np.array(train[i], dtype=str)","np.fromiter(train[i], dtype=str)",np.array,np.fromiter
2,digit-recognizer,D://crw_data//np.append\source23\code\np.array_fromiter_replace1.py,"np.array(test, dtype='uint8')","np.fromiter(test, dtype='uint8')",np.array,np.fromiter
2,ghouls-goblins-and-ghosts-boo,D://crw_data//np.argmax\source76\code\np.array_fromiter_replace1.py,"np.array(y_train, dtype=np.float32)","np.fromiter(y_train, dtype=np.float32)",np.array,np.fromiter
2,tap30challenge,D://crw_data//np.array\source224\code\np.array_fromiter_replace1.py,"np.array(x_train, dtype=np.int32)","np.fromiter(x_train, dtype=np.int32)",np.array,np.fromiter
2,bnp-paribas-cardif-claims-management,D://crw_data//np.array\source331\code\np.array_fromiter_replace1.py,"np.array(test[i], dtype=str)","np.fromiter(test[i], dtype=str)",np.array,np.fromiter
2,titanic,D://crw_data//np.array\source429\code\np.array_fromiter_replace0.py,"np.array(X, dtype=float)","np.fromiter(X, dtype=float)",np.array,np.fromiter
2,titanic,D://crw_data//np.array\source429\code\np.c__nonzero_replace6.py,"np.c_[np.ones(hiddenLayerOutput.shape[0]), hiddenLayerOutput]","np.hstack([np.ones(hiddenLayerOutput.shape[0]), hiddenLayerOutput])",np.c_,np.hstack
2,digit-recognizer,D://crw_data//np.argmax\source22\code\np.c__nonzero_replace0.py,"np.c_[range(1, m_test + 1), p2.reshape(len(p2), 1)]","np.hstack([range(1, m_test + 1), p2.reshape(len(p2), 1)])",np.c_,np.hstack
2,airbnb-recruiting-new-user-bookings,D://crw_data//df.iloc\source73\code\np.column_stack_vstack_replace0.py,"np.column_stack((ids, cts))","np.vstack((ids.T, cts.T)).T",np.column_stack,np.vstack
2,titanic,D://crw_data//df.iloc\source40\code\np.column_stack_transpose_replace0.py,"np.column_stack((X_initial, train_df_as_dic[key]))","np.transpose((X_initial, train_df_as_dic[key]))",np.column_stack,np.transpose
2,allstate-claims-severity,D://crw_data//df.iloc\source56\code\np.column_stack_transpose_replace0.py,np.column_stack(features),np.transpose(features),np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source106\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source180\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source181\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source224\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source242\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source264\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source265\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source266\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source267\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source268\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source269\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source82\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source83\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//np.arange\source28\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,house-prices-advanced-regression-techniques,D://crw_data//np.array\source1174\code\np.column_stack_vstack_replace0.py,np.column_stack([y_preds[k][i] for k in clfs]),np.vstack((y_preds[k][i] for k in clfs.T)).T,np.column_stack,np.vstack
2,titanic,D://crw_data//df.iloc\source40\code\np.column_stack_transpose_replace2.py,"np.column_stack((X_initial, test_df_as_dic[key]))","np.transpose((X_initial, test_df_as_dic[key]))",np.column_stack,np.transpose
2,titanic,D://crw_data//df.iloc\source40\code\np.column_stack_transpose_replace0.py,"np.column_stack((X_initial, train_df_as_dic[key]))","np.transpose((X_initial, train_df_as_dic[key]))",np.column_stack,np.transpose
2,allstate-claims-severity,D://crw_data//df.iloc\source56\code\np.column_stack_transpose_replace0.py,np.column_stack(features),np.transpose(features),np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source106\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source180\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source181\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source224\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source242\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source264\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source265\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source266\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source267\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source268\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source269\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source82\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//df.loc\source83\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,facebook-v-predicting-check-ins,D://crw_data//np.arange\source28\code\np.column_stack_transpose_replace0.py,"np.column_stack((row_ids, pred_labels))","np.transpose((row_ids, pred_labels))",np.column_stack,np.transpose
2,titanic,D://crw_data//df.iloc\source40\code\np.column_stack_transpose_replace2.py,"np.column_stack((X_initial, test_df_as_dic[key]))","np.transpose((X_initial, test_df_as_dic[key]))",np.column_stack,np.transpose
2,titanic,D://crw_data//df.iloc\source40\code\np.column_stack_transpose_replace4.py,"np.column_stack((passenger, y_pred_test))","np.transpose((passenger, y_pred_test))",np.column_stack,np.transpose
2,titanic,D://crw_data//np.append\source32\code\np.count_nonzero_sum_replace0.py,"np.count_nonzero(data[:, (1)] == '1')","np.sum(data[:, (1)] == '1'!=0)",np.count_nonzero,np.sum
2,house-prices-advanced-regression-techniques,D://crw_data//np.array\source1174\code\np.dot_einsum_replace0.py,"np.dot(weights_mean, y_model_preds)","np.einsum('ij,jm->im',weights_mean, y_model_preds)",np.dot,np.einsum
2,titanic,D://crw_data//df.fillna\source32\code\np.dot_einsum_replace1.py,"np.dot(input_x.transpose().iloc[1:], h - true_output_y)","np.einsum('ij,jm->im',input_x.transpose().iloc[1:], h - true_output_y)",np.dot,np.einsum
2,titanic,D://crw_data//np.concatenate\source113\code\np.dot_einsum_replace2.py,"np.dot((one_y - y).T, np.log(one_H - H))","np.einsum('ij,jm->im',(one_y - y).T, np.log(one_H - H))",np.dot,np.einsum
2,titanic,D://crw_data//np.concatenate\source113\code\np.dot_einsum_replace3.py,"np.dot(-y.T, np.log(H))","np.einsum('ij,jm->im',-y.T, np.log(H))",np.dot,np.einsum
2,zillow-prize-1,D://crw_data//np.abs\source105\code\np.hstack_replace0.py,"np.hstack([X_train, month_model.predict(month_values.reshape(-1, 1))])","np.append(X_train, month_model.predict(month_values.reshape(-1, 1)), axis=1)",np.hstack,np.append
2,zillow-prize-1,D://crw_data//np.abs\source106\code\np.hstack_replace0.py,"np.hstack([X_train, month_model.predict(month_values.reshape(-1, 1))])","np.append(X_train, month_model.predict(month_values.reshape(-1, 1)), axis=1)",np.hstack,np.append
2,zillow-prize-1,D://crw_data//np.abs\source3\code\np.hstack_replace0.py,"np.hstack([X_train, month_avg_values])","np.append(X_train, month_avg_values, axis=1)",np.hstack,np.append
2,zillow-prize-1,D://crw_data//np.abs\source105\code\np.hstack_concatenate_replace0.py,"np.hstack([X_train, month_model.predict(month_values.reshape(-1, 1))])","np.concatenate([X_train, month_model.predict(month_values.reshape(-1, 1))], axis=1)",np.hstack,np.concatenate
2,zillow-prize-1,D://crw_data//np.abs\source106\code\np.hstack_concatenate_replace0.py,"np.hstack([X_train, month_model.predict(month_values.reshape(-1, 1))])","np.concatenate([X_train, month_model.predict(month_values.reshape(-1, 1))], axis=1)",np.hstack,np.concatenate
2,zillow-prize-1,D://crw_data//np.abs\source3\code\np.hstack_concatenate_replace0.py,"np.hstack([X_train, month_avg_values])","np.concatenate([X_train, month_avg_values], axis=1)",np.hstack,np.concatenate
2,digit-recognizer,D://crw_data//df.astype\source2\code\np.linalg.norm_replace1.py,np.linalg.norm(grads['dW' + str(L)]),np.sqrt(np.square(grads['dW' + str(L)]).sum()),np.linalg.norm,np.sqrt_sum
2,traveling-santa-2018-prime-paths,D://crw_data//np.linalg.norm\source4\code\np.linalg.norm_replace0.py,"np.linalg.norm(c[1:] - c[:-1], axis=1)","np.sqrt(np.square(c[1:] - c[:-1], axis=1).sum())",np.linalg.norm,np.sqrt_sum
2,titanic,D://crw_data//pd.read_csv\source1761\code\np.ndarray.dot_tensordot_replace3.py,test.dot(Theta),"np.tensordot(test,Theta,axes=1)",np.ndarray.dot,np.tensordot
2,digit-recognizer,D://crw_data//df.astype\source2\code\np.ndarray.sum_einsum_replace0.py,"np.sum(t, axis=0)","np.einsum('ij->j',np)",np.ndarray.sum,np.einsum
2,house-prices-advanced-regression-techniques,D://crw_data//df.fillna\source20\code\np.ndarray.sum_einsum_replace0.py,dataset.isnull().values.sum(),"np.einsum('i->',dataset.isnull().values)",np.ndarray.sum,np.einsum
2,sberbank-russian-housing-market,D://crw_data//df.fillna\source33\code\np.ndarray.sum_einsum_replace0.py,np.sum(probs ** 2),"np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,rossmann-store-sales,D://crw_data//df.fillna\source44\code\np.ndarray.sum_einsum_replace0.py,test_df.isnull().sum(),"np.einsum('i->',test_df.isnull())",np.ndarray.sum,np.einsum
2,santander-value-prediction-challenge,D://crw_data//df.iloc\source20\code\np.ndarray.sum_einsum_replace0.py,"df.iloc[:, a:b].sum(1)","np.einsum('i->',df.iloc[:, a:b])",np.ndarray.sum,np.einsum
2,whats-cooking-kernels-only,D://crw_data//df.iloc\source30\code\np.ndarray.sum_einsum_replace0.py,df.sum(axis=0),"np.einsum('ij->j',df)",np.ndarray.sum,np.einsum
2,PLAsTiCC-2018,D://crw_data//df.iloc\source65\code\np.ndarray.sum_einsum_replace0.py,np.sum(b_s),"np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,costa-rican-household-poverty-prediction,D://crw_data//df.loc\source88\code\np.ndarray.sum_einsum_replace0.py,df_train.groupby('idhogar')['parentesco1'].sum(),"np.einsum('i->',df_train.groupby('idhogar')['parentesco1'])",np.ndarray.sum,np.einsum
2,shelter-animal-outcomes,D://crw_data//np.append\source47\code\np.ndarray.sum_einsum_replace0.py,"np.sum(fractions_dog[1:, :1], axis=1)","np.einsum('ij->i',np)",np.ndarray.sum,np.einsum
2,the-nature-conservancy-fisheries-monitoring,D://crw_data//np.arange\source253\code\np.ndarray.sum_einsum_replace0.py,np.sum(train_unique_counts),"np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,prudential-life-insurance-assessment,D://crw_data//np.arange\source311\code\np.ndarray.sum_einsum_replace0.py,sa.sum(axis=0),"np.einsum('ij->j',sa)",np.ndarray.sum,np.einsum
2,tap30challenge,D://crw_data//np.arange\source315\code\np.ndarray.sum_einsum_replace0.py,"np.sum(np.sqrt(np.power(y_test - y_pre, 2)))","np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,caterpillar-tube-pricing,D://crw_data//np.arange\source33\code\np.ndarray.sum_einsum_replace0.py,np.sum((np.log1p(tr_preds) - np.log1p(tr_test_y)) ** 2),"np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,home-depot-product-search-relevance,D://crw_data//pd.read_csv\source476\code\np.ndarray.sum_einsum_replace0.py,svd.explained_variance_ratio_.sum(),"np.einsum('i->',svd.explained_variance_ratio_)",np.ndarray.sum,np.einsum
2,digit-recognizer,D://crw_data//df.astype\source2\code\np.ndarray.sum_einsum_replace1.py,np.sum(logprobs),"np.einsum('i->',np)",np.ndarray.sum,np.einsum
2,house-prices-advanced-regression-techniques,D://crw_data//df.fillna\source20\code\np.ndarray.sum_einsum_replace1.py,dataset.isnull().sum(),"np.einsum('i->',dataset.isnull())",np.ndarray.sum,np.einsum
2,pubg-finish-placement-prediction,D://crw_data//df.fillna\source48\code\np.ndarray.sum_count_nonzero_replace0.py,df.memory_usage().sum(),"np.count_nonzero(df.memory_usage(),)",np.ndarray.sum,np.count_nonzero
2,whats-cooking-kernels-only,D://crw_data//df.iloc\source30\code\np.ndarray.sum_count_nonzero_replace0.py,df.sum(axis=0),"np.count_nonzero(df,axis=0)",np.ndarray.sum,np.count_nonzero
2,talkingdata-mobile-user-demographics,D://crw_data//df.iloc\source33\code\np.ndarray.sum_count_nonzero_replace0.py,row.sum(),"np.count_nonzero(row,)",np.ndarray.sum,np.count_nonzero
2,costa-rican-household-poverty-prediction,D://crw_data//df.loc\source88\code\np.ndarray.sum_count_nonzero_replace0.py,df_train.groupby('idhogar')['parentesco1'].sum(),"np.count_nonzero(df_train.groupby('idhogar')['parentesco1'],)",np.ndarray.sum,np.count_nonzero
2,prudential-life-insurance-assessment,D://crw_data//np.arange\source311\code\np.ndarray.sum_count_nonzero_replace0.py,sa.sum(axis=0),"np.count_nonzero(sa,axis=0)",np.ndarray.sum,np.count_nonzero
2,facebook-v-predicting-check-ins,D://crw_data//np.arange\source406\code\np.ndarray.sum_count_nonzero_replace0.py,preds.score.sum(),"np.count_nonzero(preds.score,)",np.ndarray.sum,np.count_nonzero
2,expedia-hotel-recommendations,D://crw_data//np.arange\source409\code\np.ndarray.sum_count_nonzero_replace0.py,temp[features].sum(axis=1),"np.count_nonzero(temp[features],axis=1)",np.ndarray.sum,np.count_nonzero
2,ghouls-goblins-and-ghosts-boo,D://crw_data//np.argmax\source76\code\np.ndarray.sum_count_nonzero_replace0.py,np.exp(X).sum(),"np.count_nonzero(np.exp(X),)",np.ndarray.sum,np.count_nonzero
2,airbnb-recruiting-new-user-bookings,D://crw_data//np.argsort\source56\code\np.ndarray.sum_count_nonzero_replace0.py,df_all.isnull().sum(),"np.count_nonzero(df_all.isnull(),)",np.ndarray.sum,np.count_nonzero
2,pubg-finish-placement-prediction,D://crw_data//df.fillna\source48\code\np.ndarray.sum_count_nonzero_replace1.py,df.memory_usage().sum(),"np.count_nonzero(df.memory_usage(),)",np.ndarray.sum,np.count_nonzero
2,santander-value-prediction-challenge,D://crw_data//np.array\source397\code\np.nonzero_replace0.py,row.nonzero(),np.where(row),np.nonzero,np.where
2,titanic,D://crw_data//np.arange\source385\code\np.sumcount_nonzero_replace0.py,np.sum(data_p[data_p['Pclass'] == 3]['Fare']),np.count_nonzero(data_p[data_p['Pclass'] == 3]['Fare']),np.sum,np.count_nonzero
2,quora-question-pairs,D://crw_data//df.apply\source42\code\np.sum_einsum_replace0.py,np.sum(total_weights),"np.einsum('i->',total_weights)",np.sum,np.einsum
2,digit-recognizer,D://crw_data//df.astype\source2\code\np.sum_einsum_replace1.py,np.sum(logprobs),"np.einsum('i->',logprobs)",np.sum,np.einsum
2,recruit-restaurant-visitor-forecasting,D://crw_data//df.iloc\source62\code\np.sum_einsum_replace0.py,np.sum(yyy),"np.einsum('i->',yyy)",np.sum,np.einsum
2,tap30challenge,D://crw_data//np.arange\source315\code\np.sum_sum_replace0.py,"np.sum(np.sqrt(np.power(y_test - y_pre, 2)))",(np.sqrt(np.power(y_test - y_pre).sum( 2))),np.sum,np.ndarray.sum
2,talkingdata-adtracking-fraud-detection,D://crw_data//np.sum\source101\code\np.sum_sum_replace0.py,"np.sum(np.logical_and(y_pred == 1, y_test == 1))",(np.logical_and(y_pred == 1).sum( y_test == 1)),np.sum,np.ndarray.sum
2,titanic,D://crw_data//df.fillna\source32\code\np.transpose_column_stack_replace2.py,input_x.transpose(),input_x.column_stack(),np.transpose,np.column_stack
2,titanic,D://crw_data//df.fillna\source32\code\np.transpose_column_stack_replace3.py,input_x.transpose(),input_x.column_stack(),np.transpose,np.column_stack
2,introducing-kaggle-scripts,D://crw_data//np.abs\source9\code\np.transpose_column_stack_replace0.py,D.transpose(),D.column_stack(),np.transpose,np.column_stack
2,digit-recognizer,D://crw_data//np.argmax\source110\code\np.transpose_column_stack_replace0.py,activations[-2].transpose(),activations[-2].column_stack(),np.transpose,np.column_stack
2,digit-recognizer,D://crw_data//np.argmax\source110\code\np.transpose_column_stack_replace1.py,self.weights[-l + 1].transpose(),self.weights[-l + 1].column_stack(),np.transpose,np.column_stack
2,digit-recognizer,D://crw_data//np.argmax\source110\code\np.transpose_column_stack_replace2.py,activations[-l - 1].transpose(),activations[-l - 1].column_stack(),np.transpose,np.column_stack
2,shelter-animal-outcomes,D://crw_data//np.array\source1065\code\np.transpose_column_stack_replace0.py,pro_data.transpose(),pro_data.column_stack(),np.transpose,np.column_stack
2,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source1083\code\np.transpose_column_stack_replace0.py,"np.array([y_true, y_pred]).transpose()","np.array([y_true, y_pred]).column_stack()",np.transpose,np.column_stack
2,titanic,D://crw_data//np.array\source238\code\np.transpose_column_stack_replace0.py,np.array(test_validate[target_name]).transpose(),np.array(test_validate[target_name]).column_stack(),np.transpose,np.column_stack
2,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source259\code\np.transpose_column_stack_replace0.py,"np.array([y_true, y_pred]).transpose()","np.array([y_true, y_pred]).column_stack()",np.transpose,np.column_stack
2,house-prices-advanced-regression-techniques,D://crw_data//np.array\source422\code\np.transpose_column_stack_replace0.py,"np.stack((trainX, np.ones(np.shape(trainX)[0])), axis=0).transpose()","np.stack((trainX, np.ones(np.shape(trainX)[0])), axis=0).column_stack()",np.transpose,np.column_stack
2,house-prices-advanced-regression-techniques,D://crw_data//np.array\source422\code\np.transpose_column_stack_replace1.py,trainX_.transpose(),trainX_.column_stack(),np.transpose,np.column_stack
